id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
S768497,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/12/2018 18:20,,128145,768497,Thunderstorm Wind,35.82227497,-82.55487283,38.52158656,-77.43949888,#NAME?,48,48,384000,384000,0,373745,0
S768594,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/13/2018 21:42,,128152,768594,Hail,35.95639605,-82.07462187,38.63179735,-76.92937924,#NAME?,48,48,384000,384000,0,575303,0
S769170,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/26/2018 22:15,,128242,769170,Thunderstorm Wind,38.11142071,-85.48810417,40.93569044,-80.30248341,#NAME?,48,48,384000,384000,0,488064,0
S769210,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/13/2018 14:45,,128207,769210,Flash Flood,38.72374597,-77.76167796,41.16358562,-72.19865496,#NAME?,48,48,384000,384000,0,122755,0
S769249,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/22/2018 20:25,,128250,769249,Funnel Cloud,25.64950637,-82.6608572,28.42785856,-78.22582642,#NAME?,48,48,384000,384000,0,391374,0
S769250,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/27/2018 14:30,,128251,769250,Funnel Cloud,28.03631744,-96.9849351,31.38843586,-92.9062561,#NAME?,48,48,384000,384000,0,154516,0
S769353,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/10/2018 3:29,,128256,769353,Thunderstorm Wind,31.86627533,-114.0069555,35.78419047,-110.4651967,#NAME?,48,48,384000,384000,0,233203,0
S769394,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/26/2018 1:15,,128266,769394,Thunderstorm Wind,32.03425761,-104.2355186,35.63963699,-100.2572648,#NAME?,48,48,384000,384000,0,456740,0
S769599,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/22/2018 3:35,,128312,769599,Flash Flood,39.00790493,-78.80248739,41.49880266,-73.25406781,#NAME?,48,48,384000,384000,0,266255,0
S769788,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/21/2018 19:09,,127889,769788,Thunderstorm Wind,38.39236185,-81.32773673,41.01459093,-75.94113109,#NAME?,48,48,384000,384000,0,345829,0
S770037,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/24/2018 14:25,,128361,770037,Hail,43.34536107,-95.97387418,46.6223177,-90.83356855,#NAME?,48,48,384000,384000,0,204334,0
S770056,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/26/2018 11:40,,128363,770056,Lightning,43.64613931,-95.66597238,46.90958047,-90.47993892,#NAME?,48,48,384000,384000,0,134281,0
S770172,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/4/2018 2:26,,128383,770172,Thunderstorm Wind,38.01597549,-107.2448072,41.7248286,-103.1101173,#NAME?,48,48,384000,384000,0,84206,0
S770242,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 3:10,,128390,770242,Hail,37.52946603,-106.2708521,41.20434508,-102.1122765,#NAME?,48,48,384000,384000,0,350189,0
S770301,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/14/2018 22:54,,128401,770301,Hail,38.39998366,-107.1784221,42.10694146,-103.0188717,#NAME?,48,48,384000,384000,0,748587,0
S770333,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/4/2018 3:11,,128405,770333,Thunderstorm Wind,43.5331358,-105.7699777,47.19764062,-101.1936911,#NAME?,48,48,384000,384000,0,31527,0
S770518,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/11/2018 6:50,,128421,770518,Thunderstorm Wind,31.49205136,-114.088671,35.41214663,-110.5622024,#NAME?,48,48,384000,384000,0,133514,0
S770938,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 21:50,,128511,770938,Thunderstorm Wind,36.62251828,-86.84805884,39.51754798,-81.84350752,#NAME?,48,48,384000,384000,0,600163,0
S771044,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:00,,128521,771044,Lightning,27.7966306,-96.54177363,31.13290824,-92.45829067,#NAME?,48,48,384000,384000,0,241673,0
S771097,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/25/2018 22:30,,128210,771097,Lightning,26.79902111,-84.95184836,29.66930721,-80.52631393,#NAME?,48,48,384000,384000,0,620050,0
S771100,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/27/2018 21:54,,128525,771100,Hail,26.00012854,-84.7904311,28.86916516,-80.4030081,#NAME?,48,48,384000,384000,0,470916,0
S771106,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/13/2018 1:13,,128526,771106,Thunderstorm Wind,31.38029477,-113.5965484,35.28593628,-110.0515416,#NAME?,48,48,384000,384000,0,328714,0
S771210,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/20/2018 23:38,,128555,771210,Tornado,43.59065765,-115.3659483,47.57476906,-111.4106268,#NAME?,48,48,384000,384000,0,439211,0
S771220,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 23:35,,128558,771220,Lightning,35.5632631,-82.3812523,38.25603211,-77.27994523,#NAME?,48,48,384000,384000,0,494062,0
S771225,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/28/2018 20:15,,128530,771225,Thunderstorm Wind,27.34669342,-84.5338508,30.1948061,-80.06429252,#NAME?,48,48,384000,384000,0,473674,0
S771395,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 18:50,,128594,771395,Thunderstorm Wind,35.32866692,-83.63994915,38.08257927,-78.60670914,#NAME?,48,48,384000,384000,0,352985,0
S771447,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 18:30,,128612,771447,Thunderstorm Wind,34.30906692,-86.64477003,37.20710334,-81.80689317,#NAME?,48,48,384000,384000,0,362450,0
S771909,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 20:22,,128691,771909,Thunderstorm Wind,43.49774561,-111.6205871,47.36420195,-107.4208105,#NAME?,48,48,384000,384000,0,91464,0
S771931,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/14/2018 23:38,,128696,771931,Hail,42.66600886,-108.666447,46.43127313,-104.3319401,#NAME?,48,48,384000,384000,0,651008,0
S771948,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 23:54,,128702,771948,Thunderstorm Wind,44.38588495,-108.8683108,48.16248223,-104.4275182,#NAME?,48,48,384000,384000,0,428295,0
S772029,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/26/2018 6:10,,128722,772029,Hail,45.18120867,-100.1395517,48.63083788,-95.07267535,#NAME?,48,48,384000,384000,0,314107,0
S772050,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/28/2018 2:12,,128726,772050,Hail,45.11975525,-99.37388066,48.53811394,-94.26548956,#NAME?,48,48,384000,384000,0,308123,0
S772082,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/15/2018 1:20,,128735,772082,Thunderstorm Wind,32.01347542,-113.472885,35.91577729,-109.902182,#NAME?,48,48,384000,384000,0,424660,0
S772083,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 22:19,,128734,772083,Hail,44.5503256,-98.27718014,47.92338267,-93.15661149,#NAME?,48,48,384000,384000,0,504600,0
S772128,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/27/2018 3:50,,128744,772128,Thunderstorm Wind,46.47573016,-98.96374919,49.87745075,-93.69454376,#NAME?,48,48,384000,384000,0,338456,0
S772400,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/27/2018 20:57,,128371,772400,Thunderstorm Wind,42.13270619,-96.8850117,45.44934457,-91.90420676,#NAME?,48,48,384000,384000,0,472279,0
S772429,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/27/2018 23:50,,128372,772429,Thunderstorm Wind,43.76613166,-94.61592799,46.98401225,-89.35928641,#NAME?,48,48,384000,384000,0,399443,0
S772435,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 16:33,,128585,772435,Hail,43.0386085,-95.04905542,46.2763668,-89.88606976,#NAME?,48,48,384000,384000,0,183925,0
S772454,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/24/2018 2:36,,128787,772454,Thunderstorm Wind,31.29476204,-113.5600131,35.19929562,-110.0160462,#NAME?,48,48,384000,384000,0,306623,0
S772551,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/17/2018 0:52,,128816,772551,Hail,42.12169323,-123.1236172,46.31130134,-119.7612543,#NAME?,48,48,384000,384000,0,419857,0
S772556,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 22:20,,128817,772556,Thunderstorm Wind,30.65151301,-92.57123081,33.82068294,-88.1963857,#NAME?,48,48,384000,384000,0,571692,0
S772640,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/18/2018 19:30,,128838,772640,Hail,42.58159472,-105.9715674,46.2517519,-101.4777126,#NAME?,48,48,384000,384000,0,547383,0
S772799,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/23/2018 22:00,,128847,772799,Hail,41.90333273,-104.9655095,45.535947,-100.4601992,#NAME?,48,48,384000,384000,0,453988,0
S772907,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/6/2018 23:37,,128896,772907,Hail,39.73751417,-104.6970803,43.35815984,-100.3231966,#NAME?,48,48,384000,384000,0,590991,0
S772926,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 6:37,,128897,772926,Thunderstorm Wind,39.44935166,-104.3655647,43.05778187,-99.99222371,#NAME?,48,48,384000,384000,0,219497,0
S772930,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/15/2018 22:34,,128898,772930,Hail,39.7334523,-103.734771,43.31899275,-99.30892418,#NAME?,48,48,384000,384000,0,431844,0
S773193,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 2:50,,128941,773193,Tornado,40.16299501,-86.09298881,43.00505843,-80.74991817,#NAME?,48,48,384000,384000,0,110387,0
S773275,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/28/2018 0:30,,128951,773275,Thunderstorm Wind,30.05203151,-104.2041319,33.65889845,-100.3108409,#NAME?,48,48,384000,384000,0,375324,0
S773328,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 16:36,,128858,773328,Thunderstorm Wind,37.63952974,-78.14041064,40.10770885,-72.69434147,#NAME?,48,48,384000,384000,0,186187,0
S773382,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/16/2018 0:05,,128986,773382,Thunderstorm Wind,43.04061975,-76.90473207,45.39888496,-70.84542322,#NAME?,48,48,384000,384000,0,325143,0
S773841,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 23:00,,129109,773841,Hail,39.29163039,-106.5926152,42.97924812,-102.3498155,#NAME?,48,48,384000,384000,0,551126,0
S774016,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/10/2018 0:55,,129143,774016,Thunderstorm Wind,25.56206837,-82.81462633,28.34792773,-78.38908363,#NAME?,48,48,384000,384000,0,455182,0
S774560,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/15/2018 12:00,,129256,774560,Heavy Rain,35.51762442,-97.8895355,38.8840995,-93.44558039,#NAME?,48,48,384000,384000,0,146598,0
S774573,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/16/2018 23:26,,129260,774573,Thunderstorm Wind,36.21759845,-97.37583315,39.56256936,-92.86394562,#NAME?,48,48,384000,384000,0,554426,0
S774986,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 19:52,,129341,774986,Hail,40.44199678,-90.71177865,43.49555604,-85.56135452,#NAME?,48,48,384000,384000,0,129667,0
S775051,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 22:45,,129352,775051,Thunderstorm Wind,36.67515417,-81.00543743,39.29367657,-75.75778146,#NAME?,48,48,384000,384000,0,701788,0
S775068,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/12/2018 18:40,,129353,775068,Thunderstorm Wind,37.17728491,-80.47337625,39.76600805,-75.16106354,#NAME?,48,48,384000,384000,0,425679,0
S775101,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/13/2018 21:00,,129356,775101,Thunderstorm Wind,37.64829218,-79.63641519,40.1918792,-74.24874242,#NAME?,48,48,384000,384000,0,582461,0
S775120,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/17/2018 19:17,,129357,775120,Thunderstorm Wind,37.54325886,-81.10589831,40.16051336,-75.78672375,#NAME?,48,48,384000,384000,0,513307,0
S775238,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 3:55,,129382,775238,Flash Flood,38.16372576,-81.6385949,40.80283754,-76.28568277,#NAME?,48,48,384000,384000,0,48966,0
S775278,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/27/2018 21:14,,129388,775278,Hail,37.60684298,-80.67246267,40.20227009,-75.33010673,#NAME?,48,48,384000,384000,0,467158,0
S775739,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/26/2018 1:15,,129484,775739,Thunderstorm Wind,41.49697322,-103.381091,45.07054181,-98.81344239,#NAME?,48,48,384000,384000,0,456740,0
S776527,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 3:25,,129589,776527,Flood,36.72249483,-80.83379985,39.33227151,-75.57528963,#NAME?,48,48,384000,384000,0,95432,0
S777421,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 23:54,,129781,777421,Hail,40.85615969,-95.69366899,44.12467947,-90.75783984,#NAME?,48,48,384000,384000,0,204083,0
S777550,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 19:40,,128539,777550,Thunderstorm Wind,30.90557813,-84.31535716,33.71936707,-79.6229731,#NAME?,48,48,384000,384000,0,80383,0
S777654,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/24/2018 23:45,,129831,777654,Hail,41.50714933,-95.86312218,44.78179818,-90.88122049,#NAME?,48,48,384000,384000,0,513413,0
S777662,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/27/2018 3:05,,129832,777662,Thunderstorm Wind,41.21493044,-95.6334279,44.48035381,-90.66432005,#NAME?,48,48,384000,384000,0,342002,0
S777689,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 21:54,,129806,777689,Thunderstorm Wind,34.38407384,-97.89108121,37.75283544,-93.51608548,#NAME?,48,48,384000,384000,0,599860,0
S777712,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/16/2018 20:50,,129812,777712,Thunderstorm Wind,34.4198187,-98.26151973,37.80283694,-93.90061183,#NAME?,48,48,384000,384000,0,580434,0
S777759,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/28/2018 17:55,,129842,777759,Hail,41.09174012,-95.78100735,44.36355649,-90.8300206,#NAME?,48,48,384000,384000,0,275050,0
S777815,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 23:32,,129819,777815,Tornado,32.20390779,-86.02553942,35.08621976,-81.30994229,#NAME?,48,48,384000,384000,0,204473,0
S777824,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 17:10,,129821,777824,Thunderstorm Wind,32.08535425,-86.44899993,34.98720078,-81.75705113,#NAME?,48,48,384000,384000,0,223816,0
S777831,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 20:50,,129841,777831,Thunderstorm Wind,29.44454402,-85.59511892,32.32495919,-81.03897727,#NAME?,48,48,384000,384000,0,557952,0
S777840,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 21:57,,129841,777840,Thunderstorm Wind,29.63809616,-86.38308746,32.551791,-81.8427367,#NAME?,48,48,384000,384000,0,512856,0
S777891,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 18:15,,129855,777891,Thunderstorm Wind,33.66700354,-81.40444139,36.32657633,-76.41325068,#NAME?,48,48,384000,384000,0,323797,0
S777931,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 23:15,,129822,777931,Thunderstorm Wind,32.75485678,-85.60256692,35.61491723,-80.83383608,#NAME?,48,48,384000,384000,0,662698,0
S777954,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/9/2018 21:03,,129822,777954,Thunderstorm Wind,32.77410064,-86.83093043,35.68894692,-82.1073865,#NAME?,48,48,384000,384000,0,694198,0
S777965,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/18/2018 1:40,,129825,777965,Thunderstorm Wind,33.41433853,-87.48457415,36.35463729,-82.74260353,#NAME?,48,48,384000,384000,0,376111,0
S778026,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 20:15,,129884,778026,Thunderstorm Wind,40.73395209,-75.71494126,43.0488851,-69.86489657,#NAME?,48,48,384000,384000,0,90415,0
S778114,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/20/2018 21:50,,129887,778114,Hail,32.78153319,-92.63184118,35.94459001,-88.13407529,#NAME?,48,48,384000,384000,0,512953,0
S778180,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 22:31,,129903,778180,Thunderstorm Wind,38.04386066,-103.6689642,41.6264295,-99.34688852,#NAME?,48,48,384000,384000,0,573760,0
S778203,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/6/2018 19:50,,127979,778203,Thunderstorm Wind,33.4781036,-94.29257368,36.70657509,-89.81948549,#NAME?,48,48,384000,384000,0,335807,0
S778207,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 14:08,,127979,778207,Heavy Rain,33.23822425,-94.69021772,36.4835186,-90.24809815,#NAME?,48,48,384000,384000,0,203860,0
S778397,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/28/2018 2:24,,129939,778397,Thunderstorm Wind,42.8493135,-91.86553891,45.94741662,-86.54907884,#NAME?,48,48,384000,384000,0,302007,0
S778594,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 21:30,,129965,778594,Heavy Rain,35.48485929,-120.3569232,39.58318405,-117.0225214,#NAME?,48,48,384000,384000,0,167091,0
S778601,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 21:44,,129991,778601,Thunderstorm Wind,39.85920112,-89.52549754,42.86146356,-84.36979062,#NAME?,48,48,384000,384000,0,108525,0
S778637,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 20:45,,130004,778637,Thunderstorm Wind,42.02126627,-74.47226604,44.25691152,-68.42869163,#NAME?,48,48,384000,384000,0,589933,0
S778665,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 21:14,,130012,778665,Thunderstorm Wind,43.92946416,-74.42216263,46.14383218,-68.14767809,#NAME?,48,48,384000,384000,0,564784,0
S778731,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/9/2018 14:55,,127979,778731,Flash Flood,32.3832469,-95.8298804,35.67654496,-91.48428926,#NAME?,48,48,384000,384000,0,217980,0
S778850,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/6/2018 20:30,,129967,778850,Hail,36.90008286,-106.7443819,40.59091784,-102.644045,#NAME?,48,48,384000,384000,0,435282,0
S778875,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 22:10,,130041,778875,Hail,36.94354898,-106.8853018,40.63923981,-102.7898126,#NAME?,48,48,384000,384000,0,593031,0
S778888,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/15/2018 1:15,,130043,778888,Hail,35.5552431,-106.8819405,39.2501636,-102.857219,#NAME?,48,48,384000,384000,0,434627,0
S778891,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/17/2018 20:51,,130045,778891,Hail,37.17588907,-106.912872,40.87267835,-102.8064555,#NAME?,48,48,384000,384000,0,665303,0
S778960,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/9/2018 23:45,,130059,778960,Thunderstorm Wind,40.14529701,-89.49008354,43.14486988,-84.3073216,#NAME?,48,48,384000,384000,0,595388,0
S778982,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 22:37,,130066,778982,Hail,45.41540062,-94.290914,48.61646037,-88.84696716,#NAME?,48,48,384000,384000,0,710039,0
S778991,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/26/2018 21:47,,130071,778991,Hail,44.94746052,-95.89429031,48.2193009,-90.59335938,#NAME?,48,48,384000,384000,0,505346,0
S779032,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/12/2018 21:05,,130077,779032,Thunderstorm Wind,40.8745187,-110.7324987,44.70481424,-106.6337019,#NAME?,48,48,384000,384000,0,644503,0
S779041,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 2:37,,130068,779041,Thunderstorm Wind,40.33737431,-90.77039226,43.39390138,-85.63208676,#NAME?,48,48,384000,384000,0,340007,0
S779109,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 1:26,,130093,779109,Flash Flood,33.18593817,-115.619303,37.15152482,-112.1115535,#NAME?,48,48,384000,384000,0,67293,0
S779131,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/11/2018 4:31,,130099,779131,Thunderstorm Wind,35.61261267,-117.4609375,39.6337158,-113.9691373,#NAME?,48,48,384000,384000,0,155473,0
S779132,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/12/2018 2:28,,130099,779132,Thunderstorm Wind,33.15486266,-116.2730453,37.13890117,-112.7976283,#NAME?,48,48,384000,384000,0,248668,0
S779146,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/17/2018 23:35,,130101,779146,Flash Flood,32.48014595,-115.2534455,36.43456685,-111.7500889,#NAME?,48,48,384000,384000,0,569479,0
S779148,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/16/2018 6:00,,130102,779148,Flash Flood,33.43577968,-117.8424608,37.46357859,-114.4351647,#NAME?,48,48,384000,384000,0,163740,0
S779151,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/16/2018 20:30,,130102,779151,Flash Flood,33.00939803,-117.3644753,37.02355352,-113.9458286,#NAME?,48,48,384000,384000,0,560457,0
S779212,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 1:05,,130124,779212,Thunderstorm Wind,38.0865716,-97.10874821,41.4176424,-92.45714474,#NAME?,48,48,384000,384000,0,498495,0
S779250,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/28/2018 23:30,,130128,779250,Thunderstorm Wind,38.34093265,-95.88999691,41.62201182,-91.16110151,#NAME?,48,48,384000,384000,0,488708,0
S779261,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:04,,130130,779261,Hail,38.26899645,-97.56472025,41.61809781,-92.92231355,#NAME?,48,48,384000,384000,0,226331,0
S779286,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/14/2018 23:20,,130134,779286,Hail,33.40613885,-103.1057406,36.97037889,-99.01305829,#NAME?,48,48,384000,384000,0,706652,0
S779366,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 2:45,,130144,779366,Thunderstorm Wind,40.35730824,-113.2975182,44.26783657,-109.3793337,#NAME?,48,48,384000,384000,0,158285,0
S779391,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/18/2018 0:37,,130149,779391,Thunderstorm Wind,41.5493363,-114.978251,45.51459302,-111.1038359,#NAME?,48,48,384000,384000,0,476612,0
S779428,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/11/2018 18:35,,130154,779428,Flash Flood,27.57947514,-102.7110658,31.13979207,-98.86006492,#NAME?,48,48,384000,384000,0,441229,0
S779481,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/23/2018 0:46,,130156,779481,Hail,40.24370475,-113.7525315,44.16792291,-109.867155,#NAME?,48,48,384000,384000,0,331482,0
S779509,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/25/2018 5:43,,130166,779509,Thunderstorm Wind,36.30871861,-100.075787,39.75834544,-95.68362187,#NAME?,48,48,384000,384000,0,224837,0
